individual_id,ancestry,ses_score,ses_quartile,high_vulnerability
IND_02033,EUR,0.23524757532885662,Q1_LowestVuln,0
IND_02034,AMR,0.7453661064812392,Q3_MedVuln,0
IND_02035,SAS,0.5397030171311017,Q3_MedVuln,0
IND_02036,AMR,0.7872515921173628,Q4_HighestVuln,1
IND_02037,AMR,0.593667245876872,Q3_MedVuln,0
IND_02038,AFR,0.5415539421997642,Q3_MedVuln,0
IND_02039,AFR,0.6211940127403413,Q3_MedVuln,0
IND_02040,AFR,0.4573623172294856,Q2_LowVuln,0
IND_02041,AFR,0.8505280165785115,Q4_HighestVuln,1
IND_02042,AFR,0.8841660633493761,Q4_HighestVuln,1
IND_02043,AFR,0.8380249367253311,Q4_HighestVuln,1
IND_02044,SAS,0.5318445192332786,Q3_MedVuln,0
IND_02045,EAS,0.6296922880737253,Q3_MedVuln,0
IND_02046,EUR,0.12584682589529383,Q1_LowestVuln,0
IND_02047,EUR,0.17735764491075415,Q1_LowestVuln,0
IND_02048,EUR,0.6394929388309019,Q3_MedVuln,0
IND_02049,EAS,0.7213754529435892,Q3_MedVuln,0
IND_02050,EAS,0.08483632002798584,Q1_LowestVuln,0
IND_02051,EUR,0.182468888279895,Q1_LowestVuln,0
IND_02052,AFR,0.6551217508404833,Q3_MedVuln,0
IND_02053,AFR,0.4001213173942008,Q2_LowVuln,0
IND_02054,AMR,0.7603349666724202,Q4_HighestVuln,1
IND_02055,EAS,0.5394680089332119,Q3_MedVuln,0
IND_02056,SAS,0.10004595554549407,Q1_LowestVuln,0
IND_02057,AMR,0.683550615322163,Q3_MedVuln,0
IND_02058,SAS,0.4155336691058474,Q2_LowVuln,0
IND_02059,SAS,0.2922710246397334,Q2_LowVuln,0
IND_02060,SAS,0.3283280367264708,Q2_LowVuln,0
IND_02061,EUR,0.41116311943968814,Q2_LowVuln,0
IND_02062,EAS,0.3508915948067399,Q2_LowVuln,0
IND_02063,AFR,0.5600227159960378,Q3_MedVuln,0
IND_02064,EUR,0.14939097693465048,Q1_LowestVuln,0
IND_02065,EUR,0.38497187233815083,Q2_LowVuln,0
IND_02066,AFR,0.2050607965711093,Q1_LowestVuln,0
IND_02067,SAS,0.7573183192664638,Q4_HighestVuln,1
IND_02068,AFR,0.7520647199479316,Q4_HighestVuln,1
IND_02069,AMR,0.6022755066176059,Q3_MedVuln,0
IND_02070,EAS,0.3564909910384949,Q2_LowVuln,0
IND_02071,AFR,0.3479282018631484,Q2_LowVuln,0
IND_02072,AMR,0.5666674682089298,Q3_MedVuln,0
IND_02073,EUR,0.443266411537537,Q2_LowVuln,0
IND_02074,AMR,0.3668535812462037,Q2_LowVuln,0
IND_02075,AFR,0.8070485933426218,Q4_HighestVuln,1
IND_02076,EUR,0.23277769624027825,Q1_LowestVuln,0
IND_02077,EAS,0.07294154633479402,Q1_LowestVuln,0
IND_02078,EUR,0.4061669980067634,Q2_LowVuln,0
IND_02079,EUR,0.4967983032648734,Q2_LowVuln,0
IND_02080,AFR,0.4691284034196013,Q2_LowVuln,0
IND_02081,AFR,0.8323099582382631,Q4_HighestVuln,1
IND_02082,AFR,0.28037414115716064,Q2_LowVuln,0
IND_02083,EAS,0.41371564485520346,Q2_LowVuln,0
IND_02084,AMR,0.452558357083541,Q2_LowVuln,0
IND_02085,EAS,0.8417451485754932,Q4_HighestVuln,1
IND_02086,SAS,0.31396105164576865,Q2_LowVuln,0
IND_02087,SAS,0.5563085964701885,Q3_MedVuln,0
IND_02088,EAS,0.4260693057833082,Q2_LowVuln,0
IND_02089,SAS,0.2426921893703945,Q1_LowestVuln,0
IND_02090,EUR,0.34324596348586817,Q2_LowVuln,0
IND_02091,EUR,0.3207073101229724,Q2_LowVuln,0
IND_02092,AFR,0.6541662136520715,Q3_MedVuln,0
IND_02093,SAS,0.287299652807013,Q2_LowVuln,0
IND_02094,SAS,0.7371052571480555,Q3_MedVuln,0
IND_02095,AFR,0.914293101501495,Q4_HighestVuln,1
IND_02096,AFR,0.6543997469724775,Q3_MedVuln,0
IND_02097,EUR,0.5897360146063367,Q3_MedVuln,0
IND_02098,EUR,0.5857821063910752,Q3_MedVuln,0
IND_02099,AMR,0.473270801743088,Q2_LowVuln,0
IND_02100,SAS,0.7302107171387244,Q3_MedVuln,0
IND_02101,EAS,0.4959252302827434,Q2_LowVuln,0
IND_02102,EUR,0.5400025070375098,Q3_MedVuln,0
IND_02103,AFR,0.6257435369956844,Q3_MedVuln,0
IND_02104,EAS,0.6352953928843283,Q3_MedVuln,0
IND_02105,EAS,0.6587448367305341,Q3_MedVuln,0
IND_02106,EUR,0.4647098097093308,Q2_LowVuln,0
IND_02107,AMR,0.4441026768248408,Q2_LowVuln,0
IND_02108,AFR,0.6945592682169033,Q3_MedVuln,0
IND_02109,AFR,0.7484558947864186,Q3_MedVuln,0
IND_02110,EAS,0.5770432303072153,Q3_MedVuln,0
IND_02111,SAS,0.38128708420545054,Q2_LowVuln,0
IND_02112,EAS,0.189714242373818,Q1_LowestVuln,0
IND_02113,AMR,0.34898678925497434,Q2_LowVuln,0
IND_02114,EAS,0.34732703267096665,Q2_LowVuln,0
IND_02115,AFR,0.7008381847885098,Q3_MedVuln,0
IND_02116,SAS,0.12437740163134861,Q1_LowestVuln,0
IND_02117,AMR,0.4303372244280742,Q2_LowVuln,0
IND_02118,SAS,0.8146201627994384,Q4_HighestVuln,1
IND_02119,EAS,0.3487350750594333,Q2_LowVuln,0
IND_02120,AFR,0.5998598328400938,Q3_MedVuln,0
IND_02121,AMR,0.7685468889454004,Q4_HighestVuln,1
IND_02122,EAS,0.6937376638213768,Q3_MedVuln,0
IND_02123,AFR,0.4947061081308044,Q2_LowVuln,0
IND_02124,AFR,0.47319937493862646,Q2_LowVuln,0
IND_02125,SAS,0.4263978340697791,Q2_LowVuln,0
IND_02126,AMR,0.6437220235573381,Q3_MedVuln,0
IND_02127,AMR,0.7194913911192127,Q3_MedVuln,0
IND_02128,EUR,0.6647064218235509,Q3_MedVuln,0
IND_02129,AFR,0.842940008172634,Q4_HighestVuln,1
IND_02130,EUR,0.1598691418536696,Q1_LowestVuln,0
IND_02131,AMR,0.3401636693913873,Q2_LowVuln,0
IND_02132,EAS,0.4814830855310145,Q2_LowVuln,0
IND_02133,AFR,0.4260630092354054,Q2_LowVuln,0
IND_02134,EAS,0.391602767965316,Q2_LowVuln,0
IND_02135,AMR,0.7703899355747191,Q4_HighestVuln,1
IND_02136,AMR,0.7629345665035099,Q4_HighestVuln,1
IND_02137,EAS,0.7163665589159596,Q3_MedVuln,0
IND_02138,EAS,0.3637771054542416,Q2_LowVuln,0
IND_02139,SAS,0.1364728271564953,Q1_LowestVuln,0
IND_02140,SAS,0.5747813967344138,Q3_MedVuln,0
IND_02141,SAS,0.344584521438479,Q2_LowVuln,0
IND_02142,AMR,0.739566648472222,Q3_MedVuln,0
IND_02143,EAS,0.2371712957936138,Q1_LowestVuln,0
IND_02144,EUR,0.5644337871665871,Q3_MedVuln,0
IND_02145,EAS,0.4182311263068996,Q2_LowVuln,0
IND_02146,AMR,0.7714071602984739,Q4_HighestVuln,1
IND_02147,AFR,0.7714631291574204,Q4_HighestVuln,1
IND_02148,AFR,0.4421186820909515,Q2_LowVuln,0
IND_02149,AFR,0.6627590608110734,Q3_MedVuln,0
IND_02150,EAS,0.08025445229129273,Q1_LowestVuln,0
IND_02151,SAS,0.22669701947503215,Q1_LowestVuln,0
IND_02152,SAS,0.4245237114070185,Q2_LowVuln,0
IND_02153,SAS,0.8359978765992969,Q4_HighestVuln,1
IND_02154,SAS,0.45586469453416356,Q2_LowVuln,0
IND_02155,SAS,0.4632377583150591,Q2_LowVuln,0
IND_02156,AMR,0.26617932664401084,Q2_LowVuln,0
IND_02157,SAS,0.8080569435698174,Q4_HighestVuln,1
IND_02158,AFR,0.516608284524603,Q3_MedVuln,0
IND_02159,AFR,0.41537919526426836,Q2_LowVuln,0
IND_02160,AFR,0.6662767132632902,Q3_MedVuln,0
IND_02161,AFR,0.7137196182670821,Q3_MedVuln,0
IND_02162,SAS,0.05794631802955857,Q1_LowestVuln,0
IND_02163,EUR,0.5103751709570924,Q3_MedVuln,0
IND_02164,EAS,0.3853911706519466,Q2_LowVuln,0
IND_02165,EUR,0.4695330542197397,Q2_LowVuln,0
IND_02166,EAS,0.6220265490296103,Q3_MedVuln,0
IND_02167,EAS,0.26029658001418843,Q2_LowVuln,0
IND_02168,EAS,0.14208227056920547,Q1_LowestVuln,0
IND_02169,AMR,0.4673220737452021,Q2_LowVuln,0
IND_02170,AFR,0.5252760834723522,Q3_MedVuln,0
IND_02171,AFR,0.7227051565086698,Q3_MedVuln,0
IND_02172,AFR,0.6851509028945472,Q3_MedVuln,0
IND_02173,EAS,0.18312841360771795,Q1_LowestVuln,0
IND_02174,EUR,0.2064992717344532,Q1_LowestVuln,0
IND_02175,EUR,0.6789618472634097,Q3_MedVuln,0
IND_02176,AMR,0.689842310976109,Q3_MedVuln,0
IND_02177,SAS,0.1303105431614664,Q1_LowestVuln,0
IND_02178,EAS,0.7782098988814282,Q4_HighestVuln,1
IND_02179,EAS,0.5404795319451915,Q3_MedVuln,0
IND_02180,AFR,0.7251602788734104,Q3_MedVuln,0
IND_02181,EAS,0.3381234526258681,Q2_LowVuln,0
IND_02182,EUR,0.2583676938881885,Q2_LowVuln,0
IND_02183,EAS,0.6125515164583479,Q3_MedVuln,0
IND_02184,SAS,0.3113794224684175,Q2_LowVuln,0
IND_02185,EUR,0.3444345365035569,Q2_LowVuln,0
IND_02186,AMR,0.7972638627536722,Q4_HighestVuln,1
IND_02187,AMR,0.4453476913301057,Q2_LowVuln,0
IND_02188,EUR,0.08576095477587718,Q1_LowestVuln,0
IND_02189,EUR,0.7730692834431497,Q4_HighestVuln,1
IND_02190,AFR,0.7129456753882114,Q3_MedVuln,0
IND_02191,AFR,0.5754342597495035,Q3_MedVuln,0
IND_02192,AFR,0.4343651806671643,Q2_LowVuln,0
IND_02193,AMR,0.5622278628989666,Q3_MedVuln,0
IND_02194,EAS,0.2766009275407922,Q2_LowVuln,0
IND_02195,EUR,0.1161193148156351,Q1_LowestVuln,0
IND_02196,SAS,0.38802999096976565,Q2_LowVuln,0
IND_02197,AFR,0.7565140531592247,Q4_HighestVuln,1
IND_02198,SAS,0.3178068716835517,Q2_LowVuln,0
IND_02199,EAS,0.5285426775840997,Q3_MedVuln,0
IND_02200,EUR,0.7321947692480064,Q3_MedVuln,0
IND_02201,AMR,0.3603610988758714,Q2_LowVuln,0
IND_02202,AMR,0.5640414462418039,Q3_MedVuln,0
IND_02203,EUR,0.7918717136087492,Q4_HighestVuln,1
IND_02204,AFR,0.7651374542401899,Q4_HighestVuln,1
IND_02205,SAS,0.7630125699103527,Q4_HighestVuln,1
IND_02206,AFR,0.9761818533065623,Q4_HighestVuln,1
IND_02207,AMR,0.5832594315294002,Q3_MedVuln,0
IND_02208,AMR,0.43231298806682444,Q2_LowVuln,0
IND_02209,AMR,0.6856389147970513,Q3_MedVuln,0
IND_02210,SAS,0.5871774350037035,Q3_MedVuln,0
IND_02211,AMR,0.669981150743793,Q3_MedVuln,0
IND_02212,AMR,0.8726244916868582,Q4_HighestVuln,1
IND_02213,SAS,0.4266526400422682,Q2_LowVuln,0
IND_02214,AFR,0.5187584290105629,Q3_MedVuln,0
IND_02215,AFR,0.7178973775198235,Q3_MedVuln,0
IND_02216,EAS,0.4291397921107592,Q2_LowVuln,0
IND_02217,AMR,0.7379363949406825,Q3_MedVuln,0
IND_02218,AFR,0.25101165008692944,Q2_LowVuln,0
IND_02219,EUR,0.70328958179382,Q3_MedVuln,0
IND_02220,EUR,0.6623595005950039,Q3_MedVuln,0
IND_02221,SAS,0.6885618013570202,Q3_MedVuln,0
IND_02222,SAS,0.5849894557307117,Q3_MedVuln,0
IND_02223,AFR,0.3326880683390535,Q2_LowVuln,0
IND_02224,SAS,0.8908574983047132,Q4_HighestVuln,1
IND_02225,EAS,0.5714378798040582,Q3_MedVuln,0
IND_02226,AMR,0.3349593976025661,Q2_LowVuln,0
IND_02227,EAS,0.19954367029499911,Q1_LowestVuln,0
IND_02228,SAS,0.2797311126239921,Q2_LowVuln,0
IND_02229,AFR,0.8254482255993518,Q4_HighestVuln,1
IND_02230,EAS,0.605361555199327,Q3_MedVuln,0
IND_02231,EAS,0.35198188071749836,Q2_LowVuln,0
IND_02232,EUR,0.45654770667589284,Q2_LowVuln,0
IND_02233,EAS,0.1532870907085255,Q1_LowestVuln,0
IND_02234,AFR,0.48456493872849454,Q2_LowVuln,0
IND_02235,SAS,0.6841150794469482,Q3_MedVuln,0
IND_02236,AFR,0.7677290062392321,Q4_HighestVuln,1
IND_02237,SAS,0.7864687741826707,Q4_HighestVuln,1
IND_02238,SAS,0.49761160093947515,Q2_LowVuln,0
IND_02239,AFR,0.6312461444993267,Q3_MedVuln,0
IND_02240,AMR,0.6794614046114223,Q3_MedVuln,0
IND_02241,AFR,0.6820153885872924,Q3_MedVuln,0
IND_02242,EAS,0.5322055743345071,Q3_MedVuln,0
IND_02243,SAS,0.22749377727121003,Q1_LowestVuln,0
IND_02244,EAS,0.5116152471704226,Q3_MedVuln,0
IND_02245,EAS,0.4493351608114515,Q2_LowVuln,0
IND_02246,EAS,0.11220612562590473,Q1_LowestVuln,0
IND_02247,AMR,0.867021676859869,Q4_HighestVuln,1
IND_02248,AMR,0.5005913551882745,Q3_MedVuln,0
IND_02249,AFR,0.8983247586075311,Q4_HighestVuln,1
IND_02250,SAS,0.7035160672672431,Q3_MedVuln,0
IND_02251,SAS,0.6778194583318691,Q3_MedVuln,0
IND_02252,SAS,0.3534665985171471,Q2_LowVuln,0
IND_02253,EUR,0.3030924469042984,Q2_LowVuln,0
IND_02254,EAS,0.1809041219716771,Q1_LowestVuln,0
IND_02255,EAS,0.10151764746306138,Q1_LowestVuln,0
IND_02256,EUR,0.5582143238312153,Q3_MedVuln,0
IND_02257,SAS,0.7680417905922651,Q4_HighestVuln,1
IND_02258,SAS,0.2146251225934402,Q1_LowestVuln,0
IND_02259,AMR,0.3525827408048302,Q2_LowVuln,0
IND_02260,EAS,0.21491550692038966,Q1_LowestVuln,0
IND_02261,EAS,0.468756200717131,Q2_LowVuln,0
IND_02262,EAS,0.6646228217153085,Q3_MedVuln,0
IND_02263,AMR,0.7712916001108417,Q4_HighestVuln,1
IND_02264,AFR,0.8367858045363641,Q4_HighestVuln,1
IND_02265,AFR,0.6720499711796718,Q3_MedVuln,0
IND_02266,EAS,0.35621994586666533,Q2_LowVuln,0
IND_02267,SAS,0.125325444483399,Q1_LowestVuln,0
IND_02268,EAS,0.392993325794004,Q2_LowVuln,0
IND_02269,EAS,0.37608146028361994,Q2_LowVuln,0
IND_02270,EAS,0.35041914547814046,Q2_LowVuln,0
IND_02271,EUR,0.4856947789171972,Q2_LowVuln,0
IND_02272,AFR,0.5584320334705255,Q3_MedVuln,0
IND_02273,EAS,0.25017171534154425,Q2_LowVuln,0
IND_02274,EUR,0.7364404832981727,Q3_MedVuln,0
IND_02275,EUR,0.05620451265831088,Q1_LowestVuln,0
IND_02276,SAS,0.780333881836686,Q4_HighestVuln,1
IND_02277,AFR,0.745580475191832,Q3_MedVuln,0
IND_02278,EUR,0.24023953411006357,Q1_LowestVuln,0
IND_02279,AMR,0.7069693927809472,Q3_MedVuln,0
IND_02280,SAS,0.9410033175657153,Q4_HighestVuln,1
IND_02281,AFR,0.6015871107794333,Q3_MedVuln,0
IND_02282,EAS,0.07828074649904314,Q1_LowestVuln,0
IND_02283,AFR,0.6236662849076189,Q3_MedVuln,0
IND_02284,AFR,0.4515373286397425,Q2_LowVuln,0
IND_02285,EUR,0.5442084531700682,Q3_MedVuln,0
IND_02286,EAS,0.19986096036039835,Q1_LowestVuln,0
IND_02287,EAS,0.1892538367935912,Q1_LowestVuln,0
IND_02288,AMR,0.3241091775379986,Q2_LowVuln,0
IND_02289,EAS,0.25704039900253056,Q2_LowVuln,0
IND_02290,EAS,0.4381681142870534,Q2_LowVuln,0
IND_02291,EUR,0.611172863464469,Q3_MedVuln,0
IND_02292,EAS,0.45644349022603264,Q2_LowVuln,0
IND_02293,AFR,0.5059554857274047,Q3_MedVuln,0
IND_02294,EAS,0.6222500616130474,Q3_MedVuln,0
IND_02295,EAS,0.28482674648866674,Q2_LowVuln,0
IND_02296,EAS,0.15362605070271734,Q1_LowestVuln,0
IND_02297,AFR,0.7465284844690357,Q3_MedVuln,0
IND_02298,AMR,0.5156377164102404,Q3_MedVuln,0
IND_02299,AMR,0.67107992543639,Q3_MedVuln,0
IND_02300,SAS,0.08205605318079995,Q1_LowestVuln,0
IND_02301,EAS,0.2772810938237061,Q2_LowVuln,0
IND_02302,EUR,0.5921709947419087,Q3_MedVuln,0
IND_02303,SAS,0.7151704082202412,Q3_MedVuln,0
IND_02304,EAS,0.26144891816836674,Q2_LowVuln,0
IND_02305,EUR,0.7373728269051834,Q3_MedVuln,0
IND_02306,EUR,0.7774439521876229,Q4_HighestVuln,1
IND_02307,AFR,0.7781688169321005,Q4_HighestVuln,1
IND_02308,EUR,0.24137185542076103,Q1_LowestVuln,0
IND_02309,AFR,0.44686266629045096,Q2_LowVuln,0
IND_02310,EUR,0.33364169461222365,Q2_LowVuln,0
IND_02311,AMR,0.35928927000040145,Q2_LowVuln,0
IND_02312,AFR,0.3792108522267689,Q2_LowVuln,0
IND_02313,AMR,0.7452496630205389,Q3_MedVuln,0
IND_02314,EUR,0.23359046743228803,Q1_LowestVuln,0
IND_02315,AMR,0.6477625166926336,Q3_MedVuln,0
IND_02316,AMR,0.8624227077189394,Q4_HighestVuln,1
IND_02317,AFR,0.5628391224718419,Q3_MedVuln,0
IND_02318,EUR,0.3470247807912807,Q2_LowVuln,0
IND_02319,SAS,0.48237218259685477,Q2_LowVuln,0
IND_02320,AFR,0.7042276740462815,Q3_MedVuln,0
IND_02321,AFR,0.6792577986211242,Q3_MedVuln,0
IND_02322,EAS,0.20387872936100102,Q1_LowestVuln,0
IND_02323,SAS,0.8590734594014791,Q4_HighestVuln,1
IND_02324,AMR,0.7091580481259387,Q3_MedVuln,0
IND_02325,EAS,0.48600791526553877,Q2_LowVuln,0
IND_02326,SAS,0.7352532591104091,Q3_MedVuln,0
IND_02327,AMR,0.9442400711455569,Q4_HighestVuln,1
IND_02328,AMR,0.22444282438881116,Q1_LowestVuln,0
IND_02329,EAS,0.34186491495932125,Q2_LowVuln,0
IND_02330,SAS,0.4810492292298917,Q2_LowVuln,0
IND_02331,SAS,0.5445766912199893,Q3_MedVuln,0
IND_02332,AFR,0.5308549576160468,Q3_MedVuln,0
IND_02333,AMR,0.9139352164173753,Q4_HighestVuln,1
IND_02334,AFR,0.557458414688807,Q3_MedVuln,0
IND_02335,AMR,0.886611076326453,Q4_HighestVuln,1
IND_02336,EAS,0.052050333265700126,Q1_LowestVuln,0
IND_02337,AFR,0.5366354115060601,Q3_MedVuln,0
IND_02338,AFR,0.7279701023188726,Q3_MedVuln,0
IND_02339,AFR,0.5388016237652172,Q3_MedVuln,0
IND_02340,SAS,0.2611613219201803,Q2_LowVuln,0
IND_02341,AFR,0.7402885950404196,Q3_MedVuln,0
IND_02342,AFR,0.4134432046156907,Q2_LowVuln,0
IND_02343,EUR,0.8563530910207099,Q4_HighestVuln,1
IND_02344,SAS,0.8202909462741631,Q4_HighestVuln,1
IND_02345,AFR,0.5101880599267231,Q3_MedVuln,0
IND_02346,EAS,0.6224795108667461,Q3_MedVuln,0
IND_02347,AFR,0.4581830604945184,Q2_LowVuln,0
IND_02348,EAS,0.8800038588708523,Q4_HighestVuln,1
IND_02349,AFR,0.4223123915279944,Q2_LowVuln,0
IND_02350,AMR,0.6830357847802205,Q3_MedVuln,0
IND_02351,SAS,0.5405620757667702,Q3_MedVuln,0
IND_02352,EAS,0.44917112773432394,Q2_LowVuln,0
IND_02353,SAS,0.39411109040390613,Q2_LowVuln,0
IND_02354,SAS,0.2707255843693494,Q2_LowVuln,0
IND_02355,SAS,0.3398612153914342,Q2_LowVuln,0
IND_02356,AMR,0.2734804238788653,Q2_LowVuln,0
IND_02357,EUR,0.629298813200217,Q3_MedVuln,0
IND_02358,EUR,0.8499716929469535,Q4_HighestVuln,1
IND_02359,AFR,0.675580707272039,Q3_MedVuln,0
IND_02360,SAS,0.6946359574003707,Q3_MedVuln,0
IND_02361,AFR,0.8139492047648639,Q4_HighestVuln,1
IND_02362,SAS,0.6056440848058391,Q3_MedVuln,0
IND_02363,EAS,0.3986178625926775,Q2_LowVuln,0
IND_02364,EUR,0.3704181038585723,Q2_LowVuln,0
IND_02365,EAS,0.21828320803834733,Q1_LowestVuln,0
IND_02366,SAS,0.3704446803633608,Q2_LowVuln,0
IND_02367,EAS,0.11028154837545649,Q1_LowestVuln,0
IND_02368,AMR,0.9635566020097236,Q4_HighestVuln,1
IND_02369,AFR,0.8027408393356739,Q4_HighestVuln,1
IND_02370,EAS,0.19426506758207823,Q1_LowestVuln,0
IND_02371,EAS,0.5674639428687573,Q3_MedVuln,0
IND_02372,EUR,0.39607574710446863,Q2_LowVuln,0
IND_02373,EUR,0.08925001443147253,Q1_LowestVuln,0
IND_02374,EUR,0.5385781934173299,Q3_MedVuln,0
IND_02375,EAS,0.5932141266041039,Q3_MedVuln,0
IND_02376,EAS,0.3361200935756245,Q2_LowVuln,0
IND_02377,AFR,0.630564118777662,Q3_MedVuln,0
IND_02378,EUR,0.7522524215453222,Q4_HighestVuln,1
IND_02379,AFR,0.4596017553037778,Q2_LowVuln,0
IND_02380,AFR,0.8678590361637445,Q4_HighestVuln,1
IND_02381,AMR,0.6684374163855742,Q3_MedVuln,0
IND_02382,SAS,0.6267966994181807,Q3_MedVuln,0
IND_02383,AFR,0.34950861312378323,Q2_LowVuln,0
IND_02384,AFR,0.8581726313002815,Q4_HighestVuln,1
IND_02385,AFR,0.9373664655203551,Q4_HighestVuln,1
IND_02386,EAS,0.34605631198065673,Q2_LowVuln,0
IND_02387,AFR,0.4585827243865272,Q2_LowVuln,0
IND_02388,AMR,0.7651455892801683,Q4_HighestVuln,1
IND_02389,SAS,0.769390777622717,Q4_HighestVuln,1
IND_02390,AFR,0.5292877439973646,Q3_MedVuln,0
IND_02391,AMR,0.8411203286046938,Q4_HighestVuln,1
IND_02392,EUR,0.41519076006915645,Q2_LowVuln,0
IND_02393,AMR,0.9598776864914688,Q4_HighestVuln,1
IND_02394,SAS,0.6004719613569229,Q3_MedVuln,0
IND_02395,SAS,0.7863711181441135,Q4_HighestVuln,1
IND_02396,EAS,0.23247068577192778,Q1_LowestVuln,0
IND_02397,EAS,0.4201826146201485,Q2_LowVuln,0
IND_02398,AFR,0.2454006949534662,Q1_LowestVuln,0
IND_02399,AFR,0.4436785037447697,Q2_LowVuln,0
IND_02400,EAS,0.12977371149993588,Q1_LowestVuln,0
IND_02401,AFR,0.8709184229373974,Q4_HighestVuln,1
IND_02402,AMR,0.7264897527116783,Q3_MedVuln,0
IND_02403,EAS,0.5772823123039774,Q3_MedVuln,0
IND_02404,EAS,0.03572380315834187,Q1_LowestVuln,0
IND_02405,EUR,0.17066606840563892,Q1_LowestVuln,0
IND_02406,EAS,0.3892148401067448,Q2_LowVuln,0
IND_02407,AFR,0.4521582235502928,Q2_LowVuln,0
IND_02408,EUR,0.48104525008703597,Q2_LowVuln,0
IND_02409,EUR,0.5782717111419201,Q3_MedVuln,0
IND_02410,AFR,0.4524188800218832,Q2_LowVuln,0
IND_02411,AFR,0.9565202807892014,Q4_HighestVuln,1
IND_02412,SAS,0.33078833790943507,Q2_LowVuln,0
IND_02413,EAS,0.43672891285345433,Q2_LowVuln,0
IND_02414,EUR,0.1608753532580509,Q1_LowestVuln,0
IND_02415,SAS,0.392037528945782,Q2_LowVuln,0
IND_02416,EUR,0.4775171128000329,Q2_LowVuln,0
IND_02417,AFR,0.8090552770288414,Q4_HighestVuln,1
IND_02418,AMR,0.6492111154034589,Q3_MedVuln,0
IND_02419,AMR,0.39886997684533865,Q2_LowVuln,0
IND_02420,AFR,0.8517468815494518,Q4_HighestVuln,1
IND_02421,AFR,0.8976642515961675,Q4_HighestVuln,1
IND_02422,EAS,0.23995865249600365,Q1_LowestVuln,0
IND_02423,SAS,0.644097835092989,Q3_MedVuln,0
IND_02424,EAS,0.6014677322187799,Q3_MedVuln,0
IND_02425,EUR,0.2778322397081343,Q2_LowVuln,0
IND_02426,AFR,0.5778770713014614,Q3_MedVuln,0
IND_02427,EUR,0.5051177621994575,Q3_MedVuln,0
IND_02428,EAS,0.5815220968212892,Q3_MedVuln,0
IND_02429,EAS,0.6561629606787319,Q3_MedVuln,0
IND_02430,AFR,0.91713784936142,Q4_HighestVuln,1
IND_02431,SAS,0.22406083376374475,Q1_LowestVuln,0
IND_02432,AMR,0.6399131253834497,Q3_MedVuln,0
IND_02433,AFR,0.6184215781982265,Q3_MedVuln,0
IND_02434,EAS,0.30817127302856634,Q2_LowVuln,0
IND_02435,AMR,0.7279768974647791,Q3_MedVuln,0
IND_02436,AFR,0.7640742874467453,Q4_HighestVuln,1
IND_02437,SAS,0.7993896526004818,Q4_HighestVuln,1
IND_02438,EUR,0.29802737340458485,Q2_LowVuln,0
IND_02439,EAS,0.480619699662863,Q2_LowVuln,0
IND_02440,EUR,0.5383591054071125,Q3_MedVuln,0
IND_02441,AFR,0.7366079061275039,Q3_MedVuln,0
IND_02442,EUR,0.17017063194011506,Q1_LowestVuln,0
IND_02443,AMR,0.6486885359304052,Q3_MedVuln,0
IND_02444,AMR,0.5611549075493579,Q3_MedVuln,0
IND_02445,SAS,0.46836202107928926,Q2_LowVuln,0
IND_02446,AFR,0.6179787297075471,Q3_MedVuln,0
IND_02447,EUR,0.3396723697013427,Q2_LowVuln,0
IND_02448,EUR,0.24673492987628268,Q1_LowestVuln,0
IND_02449,EAS,0.21465504955571002,Q1_LowestVuln,0
IND_02450,SAS,0.7784473344697659,Q4_HighestVuln,1
IND_02451,SAS,0.9297887680828926,Q4_HighestVuln,1
IND_02452,AMR,0.6445815740500732,Q3_MedVuln,0
IND_02453,AFR,0.5546472884841894,Q3_MedVuln,0
IND_02454,EAS,0.42138658657398526,Q2_LowVuln,0
IND_02455,EAS,0.3103769400737167,Q2_LowVuln,0
IND_02456,EUR,0.3557191262523733,Q2_LowVuln,0
IND_02457,AFR,0.5709554455471992,Q3_MedVuln,0
IND_02458,AFR,0.8456553595981873,Q4_HighestVuln,1
IND_02459,AFR,0.5421436118007337,Q3_MedVuln,0
IND_02460,EAS,0.055082937805071376,Q1_LowestVuln,0
IND_02461,AMR,0.9327168674978262,Q4_HighestVuln,1
IND_02462,EUR,0.23221739795470125,Q1_LowestVuln,0
IND_02463,AFR,0.47902632023723113,Q2_LowVuln,0
IND_02464,EAS,0.4232005040909352,Q2_LowVuln,0
IND_02465,AMR,0.10579697099838328,Q1_LowestVuln,0
IND_02466,EUR,0.3643824513129141,Q2_LowVuln,0
IND_02467,AFR,0.198097099709523,Q1_LowestVuln,0
IND_02468,EAS,0.23303980845038913,Q1_LowestVuln,0
IND_02469,EUR,0.4276650676622148,Q2_LowVuln,0
IND_02470,EAS,0.3997060895571055,Q2_LowVuln,0
IND_02471,AFR,0.8531255207376375,Q4_HighestVuln,1
IND_02472,EUR,0.304758569121161,Q2_LowVuln,0
IND_02473,AFR,0.8010318414801068,Q4_HighestVuln,1
IND_02474,EAS,0.5368605473142932,Q3_MedVuln,0
IND_02475,AFR,0.7008333588552255,Q3_MedVuln,0
IND_02476,SAS,0.5206220621015558,Q3_MedVuln,0
IND_02477,AFR,0.605482653939366,Q3_MedVuln,0
IND_02478,AFR,0.1645380386293428,Q1_LowestVuln,0
IND_02479,AMR,0.33780343887279224,Q2_LowVuln,0
